YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,33.0,33.0,,,19.0,51.0,61,,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q044,VALUE,55,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,27.4,27.4,,,22.5,32.8,506,,25 - 34,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.0,30.0,,,24.6,36.1,331,,18 - 24,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.8,30.8,,,25.9,36.1,592,,35 - 44,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Age (years),35 - 44,AGEYR,AGEYR3544
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.5,37.5,,,33.4,41.8,923,,45 - 54,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,39.3,39.3,,,35.7,43.0,1268,,55 - 64,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,47.6,47.6,,,44.4,50.9,1740,,65 or older,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,27.6,27.6,,,21.2,35.1,292,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Education,Less than high school,EDU,EDUHS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.2,35.2,,,32.1,38.4,1656,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.1,37.1,,,33.9,40.5,1578,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,40.1,40.1,,,36.9,43.3,1826,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Education,College graduate,EDU,EDUCOGRAD
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,34.5,34.5,,,32.2,36.9,3002,,,,Female,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Gender,Female,GEN,FEMALE
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,38.3,38.3,,,35.6,41.1,2358,,,,Male,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Gender,Male,GEN,MALE
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,31.3,31.3,,,24.7,38.8,414,,,,,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,31.4,31.4,,,26.8,36.3,734,,,,,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,33.8,33.8,,,28.6,39.4,579,,,,,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,34.7,34.7,,,30.6,39.1,896,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,38.5,38.5,,,35.1,42.0,1441,,,,,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,38.7,38.7,,,32.9,44.8,532,,,,,Data not reported,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,Data not reported,INC,INCNR
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,41.2,41.2,,,36.5,46.1,764,,,,,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,36.4,36.4,,,34.6,38.2,5360,Total,,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Total,Total,OVR,OVERALL
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,19.2,19.2,,,11.9,29.5,144,,,,,,Hispanic,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.0,22.0,,,14.1,32.6,275,,,,,,Non-Hispanic Black,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.5,35.5,,,19.4,55.7,59,,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.9,37.9,,,36.1,39.8,4703,,,,,,Non-Hispanic White,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,44.7,44.7,,,29.0,61.6,61,,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q045,VALUE,55,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.1,22.1,,,18.1,26.6,598,,35 - 44,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Age (years),35 - 44,AGEYR,AGEYR3544
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.3,22.3,,,19.8,25.0,1764,,65 or older,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.7,25.7,,,22.2,29.6,940,,45 - 54,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,39.4,39.4,,,33.8,45.3,511,,25 - 34,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,44.1,44.1,,,37.8,50.6,334,,18 - 24,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.2,23.2,,,17.0,30.8,301,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Education,Less than high school,EDU,EDUHS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.4,24.4,,,21.5,27.5,1687,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.6,30.6,,,27.4,34.0,1597,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.1,33.1,,,30.1,36.2,1847,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Education,College graduate,EDU,EDUCOGRAD
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.3,26.3,,,24.0,28.7,3056,,,,Female,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Gender,Female,GEN,FEMALE
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.1,31.1,,,28.5,33.8,2387,,,,Male,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Gender,Male,GEN,MALE
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.0,26.0,,,21.8,30.7,772,,,,,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.0,26.0,,,22.2,30.3,908,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.7,26.7,,,21.8,32.3,585,,,,,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.5,27.5,,,22.7,32.9,744,,,,,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.8,28.8,,,23.4,35.0,562,,,,,Data not reported,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,Data not reported,INC,INCNR
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.3,30.3,,,23.7,37.9,424,,,,,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.3,32.3,,,29.1,35.8,1448,,,,,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.6,28.6,,,26.9,30.4,5443,Total,,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Total,Total,OVR,OVERALL
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.6,21.6,,,14.2,31.5,283,,,,,,Non-Hispanic Black,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.4,28.4,,,26.7,30.3,4758,,,,,,Non-Hispanic White,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.2,31.2,,,16.5,50.9,61,,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.7,37.7,,,26.9,49.9,151,,,,,,Hispanic,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,43.6,43.6,,,27.8,60.9,63,,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q046,VALUE,55,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,13.6,13.6,,,9.9,18.4,338,,18 - 24,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.3,19.3,,,15.2,24.3,522,,25 - 34,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.7,20.7,,,16.6,25.5,610,,35 - 44,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Age (years),35 - 44,AGEYR,AGEYR3544
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.8,20.8,,,17.5,24.5,955,,45 - 54,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,24.2,24.2,,,21.1,27.7,1314,,55 - 64,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.4,27.4,,,24.7,30.3,1795,,65 or older,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,12.9,12.9,,,10.8,15.2,1874,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Education,College graduate,EDU,EDUCOGRAD
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.0,18.0,,,15.7,20.4,1616,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.2,27.2,,,24.4,30.1,1725,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,40.5,40.5,,,33.2,48.3,308,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Education,Less than high school,EDU,EDUHS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.4,21.4,,,19.4,23.5,3103,,,,Female,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Gender,Female,GEN,FEMALE
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.9,21.9,,,19.7,24.2,2431,,,,Male,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Gender,Male,GEN,MALE
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,13.9,13.9,,,11.7,16.5,1466,,,,,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
